Project,Version,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,isOld,ndpv,ner,max(cc),avg(cc),bugs
jEdit,4.2,org.gjt.sp.jedit.gui.CompleteWord$2,2,1,0,2,5,0,1,2,1,0.0,14,1.0,1,0.0,0.75,0,0,5.5,,0,,,0,,1,0.5,0
jEdit,4.2,org.gjt.sp.jedit.search.HyperSearchResults$BufferLoadedVisitor,2,1,0,4,4,1,1,4,1,1.0,13,1.0,1,0.0,0.625,0,0,5.0,,0,,,0,,1,0.5,0
jEdit,4.2,org.gjt.sp.util.WorkThread$Abort,1,3,0,4,2,0,4,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,,0,,,0,,0,0.0,0
jEdit,4.2,gnu.regexp.RESyntax,9,1,0,6,18,0,6,1,8,1.015625,368,0.104166664,17,0.0,0.40625,0,0,34.555557,0,0,,1,0,,2,1.0,0
jEdit,4.2,org.objectweb.asm.ByteVector,11,1,0,3,17,0,3,0,10,0.1,514,0.0,0,0.0,0.4,0,0,45.545456,1,1,0,0,0,,11,2.4545455,0
jEdit,4.2,org.gjt.sp.jedit.options.StyleTableModel,8,2,0,10,26,0,2,8,6,0.2857143,153,1.0,0,0.6956521999999999,0.40625,1,2,18.0,0,0,,1,0,,4,1.875,0
jEdit,4.2,org.gjt.sp.jedit.search.SearchBar,20,5,0,18,84,118,5,18,5,0.8210526,499,1.0,3,0.9717261999999999,0.33,2,5,23.45,4,1,27,1,1,,12,1.65,1
jEdit,4.2,org.gjt.sp.jedit.ActionSet,21,1,0,17,67,4,10,11,19,0.76428574,492,0.85714287,2,0.0,0.19375,0,0,22.095238000000002,9,1,83,1,3,,6,1.7142857,0
jEdit,4.2,org.gjt.sp.jedit.browser.VFSBrowser$6,2,1,0,3,6,0,1,3,1,0.0,22,1.0,1,0.0,0.6666667,0,0,9.0,,0,,,0,,1,0.5,0
jEdit,4.2,bsh.StringUtil,6,1,0,5,26,15,5,1,6,2.0,193,0.0,0,0.0,0.23333333,0,0,31.166665999999996,1,1,8,1,0,,5,2.3333333,0
jEdit,4.2,org.gjt.sp.jedit.browser.VFSBrowser$2,2,1,0,1,4,0,1,1,1,0.0,13,1.0,1,0.0,0.75,0,0,5.0,,0,,,0,,1,0.5,0
jEdit,4.2,org.gjt.sp.jedit.textarea.Gutter,40,4,0,14,106,606,5,14,36,0.92923075,1100,0.88,3,0.9430656999999999,0.125,3,17,25.875,13,1,287,1,3,,31,2.1,1
jEdit,4.2,org.gjt.sp.jedit.textarea.StructureMatcher$BracketMatcher,3,1,0,5,12,3,1,5,3,2.0,48,0.0,0,0.0,0.8333333,0,0,15.0,,0,,,0,,3,1.3333334,0
jEdit,4.2,gnu.regexp.CharIndexedStringBuffer,4,1,0,2,7,0,1,1,3,0.0,59,1.0,0,0.0,0.6666667,0,0,13.25,0,0,,1,0,,3,1.75,0
jEdit,4.2,org.gjt.sp.jedit.EditAction$Wrapper,2,1,0,6,9,0,3,3,2,0.0,40,1.0,1,0.0,0.625,0,0,18.0,,0,,,0,,2,1.0,0
jEdit,4.2,bsh.UtilTargetError,3,4,0,10,9,1,5,5,3,0.0,44,0.0,0,0.95,0.6,1,1,13.333332999999998,0,0,,0,0,,2,0.6666667,0
jEdit,4.2,org.gjt.sp.jedit.Java14$TextAreaSelection,1,2,0,2,3,0,1,1,0,2.0,10,0.0,1,1.0,1.0,0,0,8.0,,0,,,0,,0,0.0,0
jEdit,4.2,org.gjt.sp.util.IntegerArray,8,1,0,4,10,4,4,0,8,0.5,75,1.0,0,0.0,0.75,0,0,8.125,1,1,8,1,0,,2,0.875,0
jEdit,4.2,org.gjt.sp.jedit.syntax.SyntaxUtilities,2,1,0,2,4,1,2,0,2,2.0,55,0.0,0,0.0,0.5,0,0,26.5,0,0,,0,0,,5,2.5,0
jEdit,4.2,org.gjt.sp.jedit.syntax.ParserRuleSet,31,1,0,11,47,377,9,3,30,0.92280704,382,1.0,6,0.0,0.13030303,0,0,10.709678,1,1,45,1,1,,5,1.2258065,0
jEdit,4.2,org.gjt.sp.jedit.gui.ActionBar$DocumentHandler,4,1,0,2,7,0,1,2,3,0.33333334,30,1.0,1,0.0,0.6666667,0,0,6.25,,0,,,0,,2,1.25,0
jEdit,4.2,org.gjt.sp.jedit.io.VFSManager,26,1,0,53,81,217,45,16,19,0.89666665,413,0.8333333,3,0.0,0.108571425,0,0,14.423077,4,1,40,1,1,,8,1.6538461,0
jEdit,4.2,org.gjt.sp.jedit.pluginmgr.ManagePanel$EntryCompare,3,1,0,3,6,1,1,2,2,1.1666666,68,0.33333334,0,0.0,0.5,0,0,20.666666,,0,,,0,,3,2.0,0
jEdit,4.2,bsh.ClassGeneratorImpl,8,2,0,28,64,28,0,28,6,2.0,437,0.0,0,0.36363637,0.375,0,0,53.625,1,1,0,0,0,,1,0.875,0
jEdit,4.2,bsh.NameSpace$CommandPathEntry,1,1,0,1,2,0,1,0,0,2.0,12,0.0,0,0.0,1.0,0,0,9.0,,0,,,0,,0,0.0,0
jEdit,4.2,gnu.regexp.RETokenWordBoundary,3,2,0,4,8,0,1,3,0,0.75,151,0.5,0,0.7777778000000001,0.44444445,1,2,48.0,0,0,,1,0,,18,7.333333500000001,0
jEdit,4.2,org.gjt.sp.jedit.buffer.KillRing,9,1,0,10,55,14,3,9,4,0.675,607,0.2,1,0.0,0.13888889999999998,0,0,65.888885,13,1,355,0,0,,12,5.777777700000001,2
jEdit,4.2,org.gjt.sp.jedit.gui.FilesChangedDialog$ActionHandler,2,1,0,1,10,0,1,1,1,0.0,39,1.0,1,0.0,0.6666667,0,0,18.0,,0,,,0,,4,2.0,0
jEdit,4.2,org.gjt.sp.jedit.gui.CloseDialog$ActionHandler,2,1,0,5,25,0,1,5,1,0.0,195,1.0,1,0.0,0.6666667,0,0,96.0,,0,,,0,,11,5.5,0
jEdit,4.2,org.gjt.sp.jedit.buffer.UndoManager$Edit,3,1,3,4,4,3,4,0,0,1.5,8,0.0,2,0.0,1.0,0,0,1.0,,0,,,0,,1,0.6666667,0
jEdit,4.2,org.gjt.sp.jedit.textarea.DisplayManager$FirstLine,9,2,0,12,37,0,5,10,2,0.1875,744,0.5,1,0.27272728,0.38888890000000004,2,3,81.44444,,0,,,0,,11,5.777777700000001,0
jEdit,4.2,gnu.regexp.RETokenPOSIX,6,2,0,4,22,3,1,3,0,1.0625,283,0.0,0,0.6363635999999999,0.2857143,1,2,43.5,0,0,,1,0,,24,5.0,0
jEdit,4.2,org.gjt.sp.jedit.options.GeneralOptionPane,7,6,0,6,36,3,2,6,1,0.7888889,508,1.0,0,0.9911110999999999,0.5,3,5,69.42857,8,1,129,1,0,,6,1.8571428,0
jEdit,4.2,org.gjt.sp.jedit.options.BrowserColorsOptionPane$MouseHandler,2,2,0,3,12,0,1,3,1,0.0,54,1.0,1,0.8888889000000001,0.6666667,0,0,25.5,,0,,,0,,4,2.0,0
jEdit,4.2,org.gjt.sp.jedit.gui.FilesChangedDialog,15,7,0,8,87,71,4,8,3,0.77678573,726,1.0,1,0.97910446,0.24,0,0,46.866665000000005,8,1,453,0,0,,12,2.0666666,0
jEdit,4.2,org.gjt.sp.jedit.gui.EditAbbrevDialog$KeyHandler,2,2,0,1,5,0,1,1,1,0.0,17,1.0,1,0.75,0.6666667,0,0,7.0,,0,,,0,,2,1.0,0
jEdit,4.2,bsh.JThis,86,2,0,9,97,3649,0,9,84,2.0,709,0.0,0,0.10526316,0.05620155,0,0,7.244186,2,1,24,1,0,,3,1.0232558,0
jEdit,4.2,org.gjt.sp.jedit.syntax.KeywordMap$Keyword,1,1,0,1,2,0,1,1,1,2.0,20,0.25,2,0.0,1.0,0,0,15.0,,0,,,0,,0,0.0,0
jEdit,4.2,gnu.regexp.RE,47,2,1,41,109,1019,19,25,26,0.9464883,2547,0.46153846,2,0.14893617,0.23007247,1,2,52.914894,0,0,,1,0,,11,1.7659575,0
jEdit,4.2,org.gjt.sp.jedit.pluginmgr.PluginManager$ListUpdater,2,1,0,3,11,0,1,3,1,0.0,46,1.0,1,0.0,0.6666667,0,0,21.5,,0,,,0,,4,2.0,0
jEdit,4.2,org.gjt.sp.jedit.help.HelpTOCPanel$HelpNode,2,1,0,2,3,0,2,0,1,0.5,16,0.0,0,0.0,0.75,0,0,6.0,,0,,,0,,1,0.5,0
jEdit,4.2,bsh.JJTParserState,12,1,0,3,25,0,2,1,0,0.43636364,218,1.0,0,0.0,0.39583334,0,0,16.75,0,0,,1,0,,3,1.3333334,0
jEdit,4.2,org.gjt.sp.jedit.ServiceManager$Descriptor,5,1,0,7,10,0,4,4,2,0.75,87,0.0,1,0.0,0.45,1,1,15.2,,0,,,0,,4,1.8,0
jEdit,4.2,org.gjt.sp.jedit.textarea.StructureMatcher$Match,3,1,0,8,4,3,8,1,3,0.9,33,0.0,1,0.0,0.6666667,0,0,8.333333,,0,,,0,,0,0.0,0
jEdit,4.2,org.gjt.sp.jedit.EditPane$4,2,1,0,3,5,0,1,3,1,0.0,18,1.0,1,0.0,0.6666667,0,0,7.5,,0,,,0,,1,0.5,0
jEdit,4.2,bsh.BSHPrimarySuffix,6,2,0,20,44,15,2,18,1,1.1142857,372,0.0,0,0.7826086999999999,0.61904764,0,0,59.83333199999999,2,1,159,1,0,,1,0.8333333,0
jEdit,4.2,org.gjt.sp.jedit.options.Abbrev,2,1,0,2,3,1,2,0,0,1.0,16,0.0,0,0.0,0.75,0,0,6.0,0,0,,1,0,,0,0.0,0
jEdit,4.2,org.gjt.sp.jedit.search.HyperSearchResults$ResultVisitor,1,1,0,5,1,0,3,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,,0,,,0,,1,1.0,0
jEdit,4.2,org.gjt.sp.jedit.io.FileRootsVFS$RootsEntry,4,3,0,5,23,4,1,5,1,2.0,180,0.0,0,0.9117646999999999,0.6666667,2,4,44.0,,0,,,0,,4,2.0,0
jEdit,4.2,org.gjt.sp.jedit.options.AppearanceOptionPane,5,6,0,7,46,4,1,7,1,0.5681818000000001,395,1.0,2,0.99405646,0.5,2,4,75.8,4,1,90,1,0,,6,3.2,0
jEdit,4.2,org.gjt.sp.jedit.search.HyperSearchRequest$1,2,1,0,4,8,0,1,4,1,0.0,23,1.0,1,0.0,0.75,0,0,10.0,,0,,,0,,1,0.5,0
jEdit,4.2,bsh.SimpleNode,19,1,38,62,30,147,57,8,18,0.9047619,242,0.42857143,5,0.0,0.2685185,0,0,11.368421000000001,1,1,24,1,0,,6,1.5789474,0
jEdit,4.2,org.gjt.sp.jedit.gui.StatusBar$ToolTipLabel,2,5,0,2,5,1,2,1,1,1.0,16,1.0,1,0.99852943,0.6666667,0,0,6.5,,0,,,0,,1,0.5,0
