Project,Version,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,isOld,ndpv,ner,max(cc),avg(cc),bugs
jEdit,4.1,bsh.ParserTreeConstants,1,1,0,2,1,0,2,0,0,2.0,191,0.0,0,0.0,0.0,0,0,152.0,2,1,24,1,0,,0,0.0,0
jEdit,4.1,org.gjt.sp.jedit.gui.EnhancedDialog,5,6,19,22,16,10,22,3,4,0.5,56,1.0,1,0.9954128000000001,0.44,0,0,10.0,1,1,19,1,0,,1,0.6,0
jEdit,4.1,org.gjt.sp.jedit.browser.BrowserView$2,4,1,0,1,9,4,1,1,3,0.6666667,27,1.0,1,0.0,0.6666667,0,0,5.5,,0,,,0,,1,0.75,0
jEdit,4.1,org.gjt.sp.jedit.gui.ColorWellButton$ColorWell,4,1,0,1,9,4,1,0,3,0.6666667,49,0.0,0,0.0,0.4,0,0,11.0,,0,,,0,,2,1.0,0
jEdit,4.1,org.gjt.sp.jedit.pluginmgr.PluginManagerProgress,19,6,0,12,60,125,11,8,7,0.9166667,336,1.0,1,0.97309417,0.19736843,3,6,16.157894,6,1,69,1,1,,3,1.0526316,0
jEdit,4.1,org.gjt.sp.jedit.EditPane$1,2,1,0,3,8,0,1,3,1,0.0,29,1.0,1,0.0,0.75,0,0,13.0,,0,,,0,,4,2.0,0
jEdit,4.1,org.gjt.sp.jedit.gui.JCheckBoxList$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,,0,,,0,,0,0.0,0
jEdit,4.1,org.gjt.sp.jedit.options.AbbrevsOptionPane$Renderer,2,6,0,1,10,1,1,0,1,2.0,31,0.0,0,0.99856114,0.6,0,0,14.5,,0,,,0,,2,1.0,0
jEdit,4.1,org.gjt.sp.jedit.gui.JCheckBoxList$LabelRenderer,2,6,0,3,9,0,1,3,1,0.0,53,0.33333334,1,0.99856114,0.5833333,1,1,24.0,,0,,,0,,2,1.0,0
jEdit,4.1,org.gjt.sp.jedit.BufferHistory$Entry,2,1,0,5,4,0,4,2,2,0.75,25,0.0,0,0.0,0.6666667,0,0,9.5,,0,,,0,,1,0.5,0
jEdit,4.1,org.gjt.sp.util.WorkThreadProgressListener,2,1,0,6,2,1,6,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,0,0,,1,0,,1,1.0,0
jEdit,4.1,bsh.LHS,8,1,0,15,32,0,8,9,3,0.76623374,356,0.0,1,0.0,0.375,0,0,42.125,1,1,31,1,0,,1,0.375,0
jEdit,4.1,org.gjt.sp.jedit.gui.GrabKeyDialog$1,3,5,0,1,4,3,1,1,2,1.0,15,1.0,1,0.9969466,0.5555555999999999,1,1,3.6666667,,0,,,0,,1,0.6666667,0
jEdit,4.1,org.gjt.sp.jedit.gui.BufferOptions,12,7,0,10,72,32,2,9,3,0.8727273000000001,720,1.0,3,0.9835082,0.29166666,1,1,57.75,7,1,87,1,1,,8,1.5,2
jEdit,4.1,org.gjt.sp.jedit.gui.FontSelector$ActionHandler,2,1,0,3,11,0,1,3,1,0.0,46,1.0,1,0.0,0.6666667,0,0,21.5,,0,,,0,,3,1.5,0
jEdit,4.1,org.gjt.sp.jedit.EBPlugin,2,2,0,6,9,1,1,5,1,2.0,24,0.0,0,0.95454544,0.75,0,0,11.0,5,1,34,1,0,,1,0.5,0
jEdit,4.1,org.gjt.sp.jedit.EditServer$1,2,1,0,4,5,0,1,4,1,0.5,20,1.0,1,0.0,0.6666667,0,0,8.0,,0,,,0,,1,0.5,0
jEdit,4.1,org.gjt.sp.jedit.options.ToolBarOptionPane$ButtonCompare,2,1,0,4,4,1,1,3,1,2.0,14,0.0,0,0.0,0.75,0,0,6.0,,0,,,0,,1,0.5,0
jEdit,4.1,bsh.NameSpace,56,1,1,47,140,1358,37,18,39,0.94025975,1757,0.3809524,4,0.0,0.110160425,0,0,30.0,5,1,513,1,0,,7,1.6964285,1
jEdit,4.1,bsh.Parser$JJCalls,1,1,0,2,2,0,1,1,0,2.0,8,0.0,2,0.0,1.0,0,0,3.0,,0,,,0,,0,0.0,0
jEdit,4.1,org.gjt.sp.jedit.options.ContextOptionPane,11,6,0,9,53,25,3,8,1,0.71666664,349,1.0,0,0.98527247,0.5,3,5,30.181818,2,1,18,1,0,,6,1.9090909,1
