Project,Version,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,isOld,ndpv,ner,max(cc),avg(cc),bugs
camel,1.4,org.apache.camel.component.spring.integration.adapter.CamelSourceAdapter$ConsumerProcessor,2,1,0,4,11,0,1,4,1,0.0,30,0.0,1,0.0,0.6666667,0,0,13.5,,0,,,0,,1,0.5,0
camel,1.4,org.apache.camel.impl.ProducerCache,13,2,0,17,42,66,3,14,8,0.5416667,239,1.0,0,0.5416667,0.34375,1,1,17.23077,3,2,6,0,0,,2,1.0769231000000001,0
camel,1.4,org.apache.camel.osgi.CamelNamespaceHandler,4,1,0,3,23,6,0,3,2,2.0,93,0.0,0,0.8,1.0,1,2,22.25,0,0,,0,0,,1,0.75,0
camel,1.4,org.apache.camel.builder.ExpressionBuilder$12,3,1,0,4,10,0,1,3,2,0.0,36,0.0,0,0.0,0.5555555999999999,0,0,10.666667,,0,,,0,,2,1.0,0
camel,1.4,org.apache.camel.component.jhc.AsyncBufferingHttpServiceHandler$1,2,1,0,12,10,0,1,12,1,0.0,48,0.0,1,0.0,0.625,0,0,22.0,,0,,,0,,1,0.5,0
camel,1.4,org.apache.camel.component.cxf.transport.CamelConstants,1,1,0,0,2,0,0,0,0,2.0,23,0.0,0,0.0,1.0,0,0,3.0,0,0,,1,0,,0,0.0,0
camel,1.4,org.apache.camel.component.jhc.JhcServerEngineFactory,3,1,0,3,16,1,1,2,1,0.5,60,1.0,0,0.0,0.5,0,0,18.666666,0,0,,0,0,,3,1.0,0
camel,1.4,org.apache.camel.converter.stream.StreamCacheConverter,3,1,0,5,9,1,2,5,3,0.5,28,1.0,1,0.0,0.5555555999999999,0,0,8.0,4,3,73,0,0,,1,0.6666667,6
camel,1.4,org.apache.camel.component.jpa.TransactionStrategy,1,1,0,7,1,0,5,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,0,0,,0,0,,1,1.0,0
camel,1.4,org.apache.camel.model.SetBodyType,5,4,0,7,14,10,1,6,5,2.0,34,0.0,0,0.98136646,0.46666667,2,4,5.8,2,2,58,0,0,,1,0.6,1
camel,1.4,org.apache.camel.spring.Main$8,2,2,0,2,4,0,1,2,0,0.0,17,0.0,1,0.8333333,0.75,1,1,7.0,,0,,,0,,1,0.5,0
camel,1.4,org.apache.camel.impl.NoPolicy,2,1,0,2,3,1,0,2,2,2.0,7,0.0,0,0.0,0.75,0,0,2.5,1,1,2,1,0,,1,0.5,0
camel,1.4,org.apache.camel.component.bean.ProxyHelper,5,1,0,4,11,10,1,3,4,2.0,56,0.0,0,0.0,0.44,0,0,10.2,2,1,16,1,0,,1,0.8,2
camel,1.4,org.apache.camel.component.xmpp.XmppEndpoint,38,2,0,21,63,617,4,21,36,0.9266409,358,1.0,1,0.39655173,0.14496315,1,1,8.052631,0,0,,1,0,,2,0.94736844,0
camel,1.4,org.apache.camel.scala.dsl.languages.JXPath$RichJXPathExchange,6,1,0,8,13,9,2,7,6,0.6666667,50,0.6666667,3,0.0,0.375,0,0,6.833333500000001,,0,,,0,,1,0.8333333,0
camel,1.4,org.apache.camel.util.ExpressionComparator,3,1,0,5,6,1,2,3,3,0.0,31,1.0,1,0.0,0.5,0,0,9.0,1,1,2,1,0,,1,0.6666667,0
camel,1.4,org.apache.camel.component.cxf.CxfComponent,3,3,0,4,7,3,1,4,2,2.0,23,0.0,0,0.9714286,0.5,1,2,6.666666499999999,0,0,,1,0,,1,0.33333334,0
camel,1.4,org.apache.camel.builder.ProcessorBuilder$4,3,1,0,5,11,0,1,4,2,0.0,43,0.0,1,0.0,0.5,0,0,12.666667,,0,,,0,,1,0.6666667,0
camel,1.4,org.apache.camel.processor.MulticastProcessor$1,2,1,0,2,4,0,1,2,1,0.5,17,0.0,1,0.0,0.625,0,0,6.5,,0,,,0,,1,0.5,0
camel,1.4,org.apache.camel.util.URISupport$CompositeData,8,1,0,1,18,16,1,1,8,0.85714287,139,0.0,0,0.0,1.0,0,0,15.625,,0,,,0,,1,0.875,0
camel,1.4,org.apache.camel.component.xquery.XQueryBuilder$4,1,1,0,2,3,0,1,1,0,2.0,49,0.0,0,0.0,0.0,0,0,47.0,,0,,,0,,0,0.0,0
camel,1.4,org.apache.camel.component.test.TestEndpoint$1,2,1,0,3,5,0,1,3,1,0.0,24,0.0,1,0.0,0.625,0,0,10.0,,0,,,0,,1,0.5,0
camel,1.4,org.apache.camel.impl.DefaultProducerTemplate$2,2,1,0,4,6,0,1,4,1,0.25,35,0.0,1,0.0,0.6,0,0,14.5,,0,,,0,,1,0.5,0
camel,1.4,org.apache.camel.management.InstrumentationErrorHandlerWrappingStrategy,2,1,0,6,6,0,1,5,2,0.0,22,1.0,0,0.0,0.6,0,0,9.5,3,3,62,0,0,,1,0.5,0
camel,1.4,org.apache.camel.scala.dsl.WhenPredicate,6,1,0,8,14,13,1,7,6,0.4,54,1.0,0,0.0,0.43333334,0,0,7.833333500000001,0,0,,0,0,,2,1.0,0
camel,1.4,org.apache.camel.spring.remoting.CamelServiceExporter,11,0,0,14,22,29,0,14,11,0.82,101,1.0,2,0.0,0.34090909999999996,0,0,7.727272500000001,0,0,,1,0,,1,0.90909094,0
camel,1.4,org.apache.camel.component.mina.MinaConsumer$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,,0,,,0,,0,0.0,0
camel,1.4,org.apache.camel.component.jetty.JettyHttpProducer,3,3,0,18,37,1,2,18,3,0.0,157,1.0,0,0.90909094,0.5833333,0,0,50.666668,0,0,,0,0,,5,2.0,0
camel,1.4,org.apache.camel.spring.spi.TransactionInterceptor,12,3,0,15,28,36,5,12,7,0.7818182,152,0.8,2,0.7241379,0.25974026,0,0,11.25,0,0,,1,0,,2,0.75,0
camel,1.4,org.apache.camel.Component,3,1,0,63,3,3,62,2,3,2.0,3,0.0,0,0.0,0.5555555999999999,0,0,0.0,3,1,27,1,0,,1,1.0,0
camel,1.4,org.apache.camel.component.http.HttpBinding,9,1,0,9,36,26,7,3,8,0.75,166,0.6666667,0,0.0,0.25,0,0,17.11111,0,0,,0,0,,4,1.1111111999999999,0
camel,1.4,org.apache.camel.processor.loadbalancer.LoadBalancer,3,1,0,12,3,3,11,1,3,2.0,3,0.0,0,0.0,0.8333333,0,0,0.0,1,1,2,1,0,,1,1.0,0
camel,1.4,org.apache.camel.component.cxf.transport.CamelTransportFactory,12,0,0,13,23,32,0,13,10,0.8181818000000001,138,0.8,1,0.0,0.27272728,0,0,10.083333,0,0,,1,0,,8,1.4166666,0
camel,1.4,org.apache.camel.builder.sql.SQL,1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,0,0,,1,0,,1,1.0,0
camel,1.4,org.apache.camel.component.uface.UFaceBrowser$4,2,0,0,3,4,1,1,3,1,1.0,15,0.0,1,0.0,0.6666667,0,0,6.0,,0,,,0,,1,0.5,0
