Project,Version,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,isOld,ndpv,ner,max(cc),avg(cc),bugs
lucene,2.4,org.apache.lucene.analysis.Analyzer,6,1,6,15,10,9,14,1,4,0.6,31,1.0,0,0.0,0.5,0,0,4.0,2,2,38,1,1,,1,0.8333333,4
lucene,2.4,org.apache.lucene.search.Scorer,6,2,17,40,10,13,36,4,4,0.8,44,1.0,1,0.375,0.45833334,0,0,6.1666665,4,3,119,1,1,,1,0.8333333,5
lucene,2.4,org.apache.lucene.index.NormsWriter,9,2,0,13,46,32,2,12,3,0.90625,409,0.5,1,0.41666666,0.25,0,0,44.0,1,1,175,0,0,,1,0.7777778000000001,0
lucene,2.4,org.apache.lucene.search.DisjunctionSumScorer,12,3,1,7,37,0,2,5,9,0.45454547,357,1.0,1,0.44444445,0.41666666,1,3,28.083334000000004,0,0,,1,0,,1,0.8333333,2
lucene,2.4,org.apache.lucene.search.ScoreDocComparator$1,4,1,0,2,6,6,1,2,3,2.0,33,0.0,0,0.0,0.75,0,0,7.25,,0,,,0,,3,1.25,0
lucene,2.4,org.apache.lucene.search.CachingSpanFilter,8,3,0,4,21,8,0,4,7,0.2857143,116,1.0,1,0.3,0.4375,2,2,13.25,2,2,94,0,0,,2,1.0,1
lucene,2.4,org.apache.lucene.search.FieldCacheImpl$CreationPlaceholder,1,1,0,1,2,0,1,0,0,2.0,5,0.0,0,0.0,1.0,0,0,3.0,,0,,,0,,0,0.0,0
lucene,2.4,org.apache.lucene.analysis.WhitespaceAnalyzer,3,2,0,4,8,3,0,4,3,2.0,31,0.0,0,0.71428573,0.7777778000000001,1,2,9.333333,1,1,11,1,0,,1,0.6666667,1
lucene,2.4,org.apache.lucene.search.FilteredQuery,9,2,0,10,26,0,3,8,8,0.3125,143,0.0,2,0.6,0.22222222,2,4,14.666667000000002,2,2,73,1,2,,5,1.3333334,7
lucene,2.4,org.apache.lucene.index.InvertedDocEndConsumerPerThread,5,1,1,8,6,10,6,3,0,2.0,8,0.0,0,0.0,0.46666667,0,0,0.6,1,1,25,0,0,,1,0.8,0
