Project,Version,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,isOld,ndpv,ner,max(cc),avg(cc),bugs
lucene,2.0,org.apache.lucene.index.FilterIndexReader,24,2,0,9,49,0,0,9,19,0.0,142,1.0,1,0.7051281999999999,0.21875,1,5,4.875,,,,,,,1,0.9583333,4
lucene,2.0,org.apache.lucene.index.IndexWriter$5,2,2,0,4,8,0,1,4,1,0.0,39,1.0,1,0.6666667,0.6,1,1,17.5,,,,,,,1,0.5,0
lucene,2.0,org.apache.lucene.index.Posting,1,1,0,3,2,0,1,2,0,2.0,38,0.0,2,0.0,1.0,0,0,33.0,,,,,,,0,0.0,0
lucene,2.0,org.apache.lucene.util.Constants,2,1,0,0,5,1,0,0,0,1.0,44,0.0,0,0.0,1.0,0,0,17.0,,,,,,,0,0.0,0
lucene,2.0,org.apache.lucene.document.DateTools$Resolution,4,1,0,1,5,4,1,0,1,0.9166667,60,0.125,7,0.0,0.6666667,0,0,12.0,,,,,,,1,0.25,0
lucene,2.0,org.apache.lucene.search.spans.SpanOrQuery$1,8,1,0,5,36,8,1,5,6,0.62857145,272,1.0,3,0.0,0.34375,0,0,32.375,,,,,,,3,1.125,0
lucene,2.0,org.apache.lucene.analysis.KeywordTokenizer,3,3,0,3,10,1,1,2,3,0.5,63,1.0,0,0.75,0.6666667,0,0,19.0,,,,,,,1,0.33333334,0
lucene,2.0,org.apache.lucene.index.FilterIndexReader$FilterTermEnum,5,2,0,2,10,0,0,2,5,0.0,28,1.0,1,0.5555555999999999,0.6,1,2,4.4,,,,,,,1,0.8,0
lucene,2.0,org.apache.lucene.index.SegmentMergeQueue,3,2,0,5,9,3,2,3,0,2.0,47,0.0,0,0.84615386,0.5555555999999999,1,3,14.666667000000002,,,,,,,4,1.6666666,0
lucene,2.0,org.apache.lucene.analysis.CharTokenizer,4,3,2,4,8,4,2,2,2,0.85714287,122,1.0,0,0.5,0.5833333,0,0,27.75,,,,,,,1,0.75,0
lucene,2.0,org.apache.lucene.search.spans.SpanTermQuery,10,3,0,6,27,0,1,6,9,0.11111111,116,1.0,1,0.64,0.21428572,2,2,10.5,,,,,,,4,1.3,1
lucene,2.0,org.apache.lucene.index.SegmentTermPositions,8,2,0,5,17,0,1,5,4,0.52380955,108,1.0,1,0.6111111,0.3,1,3,12.125,,,,,,,1,0.875,4
lucene,2.0,org.apache.lucene.search.Filter,2,1,3,20,3,1,19,1,2,2.0,5,0.0,0,0.0,0.75,0,0,1.5,,,,,,,1,0.5,0
lucene,2.0,org.apache.lucene.search.Weight,6,1,0,40,6,15,37,4,6,2.0,6,0.0,0,0.0,0.41666666,0,0,0.0,,,,,,,1,1.0,0
lucene,2.0,org.apache.lucene.index.MultiTermEnum,5,2,0,6,20,0,1,5,5,0.5,141,1.0,2,0.5555555999999999,0.4,1,2,26.6,,,,,,,1,0.8,0
lucene,2.0,org.apache.lucene.analysis.standard.ParseException,5,4,0,2,18,0,1,1,4,0.55,380,0.4,1,0.8666666999999999,0.4,1,1,74.0,,,,,,,14,4.8,1
lucene,2.0,org.apache.lucene.search.ConjunctionScorer,12,2,1,7,33,0,4,4,6,0.54545456,237,1.0,0,0.42105263,0.28333333,1,3,18.416666,,,,,,,2,1.0,1
lucene,2.0,org.apache.lucene.search.FieldSortedHitQueue,16,2,0,15,55,98,1,14,4,0.8333333,498,0.75,2,0.44,0.29629629999999996,1,3,29.875,,,,,,,7,1.5625,2
lucene,2.0,org.apache.lucene.store.MMapDirectory$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,,,,,,,0,0.0,0
lucene,2.0,org.apache.lucene.search.spans.SpanNotQuery,13,3,0,6,31,0,1,6,11,0.375,218,1.0,2,0.5714286,0.20879121,2,2,15.615385,,,,,,,6,1.3076923,0
lucene,2.0,org.apache.lucene.store.MMapDirectory,2,3,0,5,10,1,0,5,2,1.0,48,1.0,0,0.9722221999999999,0.75,0,0,22.5,,,,,,,1,0.5,0
lucene,2.0,org.apache.lucene.index.MultiTermPositions,3,2,0,5,6,3,1,4,2,2.0,16,0.0,0,0.8333333,0.5,1,1,4.3333335,,,,,,,1,0.6666667,0
lucene,2.0,org.apache.lucene.search.BooleanScorer,11,2,0,8,28,15,2,7,7,0.64444447,440,1.0,3,0.44444445,0.28787878,1,3,38.18182,,,,,,,2,1.1818181,1
lucene,2.0,org.apache.lucene.analysis.KeywordAnalyzer,2,2,0,3,4,1,0,3,2,2.0,10,0.0,0,0.6666667,0.6666667,0,0,4.0,,,,,,,1,0.5,0
lucene,2.0,org.apache.lucene.store.FSIndexOutput,6,3,0,2,14,0,1,1,5,0.0,49,0.0,0,0.8076923,0.33333334,1,2,7.0,,,,,,,1,0.8333333,0
lucene,2.0,org.apache.lucene.store.RAMDirectory$1,4,2,0,3,9,0,1,3,3,0.0,58,1.0,1,0.5714286,0.5,1,1,13.0,,,,,,,1,0.75,0
lucene,2.0,org.apache.lucene.index.ParallelReader$ParallelTermPositions,4,2,0,6,10,0,1,6,4,0.33333334,45,1.0,1,0.8,0.6666667,1,8,10.0,,,,,,,1,0.5,0
lucene,2.0,org.apache.lucene.search.BooleanQuery$BooleanWeight2,2,2,0,9,11,0,1,9,2,0.0,63,1.0,1,0.85714287,0.625,0,0,30.0,,,,,,,1,0.5,0
lucene,2.0,org.apache.lucene.search.PhraseQuery,15,2,0,9,43,0,3,7,11,0.58928573,302,1.0,0,0.46153846,0.19166666,2,3,18.866667,,,,,,,6,1.8,0
lucene,2.0,org.apache.lucene.search.FieldCacheImpl$2,2,1,0,2,4,1,1,1,1,2.0,8,0.0,0,0.0,0.75,0,0,3.0,,,,,,,1,0.5,0
lucene,2.0,org.apache.lucene.search.IndexSearcher$1,2,2,0,2,5,0,1,2,1,0.33333334,28,1.0,2,0.5,0.5833333,0,0,11.5,,,,,,,2,1.0,0
lucene,2.0,org.apache.lucene.store.Directory,12,1,3,35,13,66,32,3,12,2.0,15,0.0,0,0.0,0.875,0,0,0.25,,,,,,,1,0.9166667,6
lucene,2.0,org.apache.lucene.index.MultipleTermPositions,10,1,0,8,33,25,1,7,10,0.7222221999999999,178,1.0,2,0.0,0.22857143,0,0,16.4,,,,,,,1,0.9,2
