Project,Version,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,isOld,ndpv,ner,max(cc),avg(cc),bugs
ant,1.4,org.apache.tools.ant.taskdefs.condition.Equals,4,1,0,3,7,2,1,2,4,0.6666667,34,1.0,0,0.0,0.75,0,0,7.0,1,1,78,0,0,,1,0.75,1
ant,1.4,org.apache.tools.ant.util.RegexpPatternMapper,5,1,0,4,20,0,0,4,4,0.33333334,144,1.0,1,0.0,0.9,0,0,27.2,0,0,,1,0,,5,2.2,0
ant,1.4,org.apache.tools.ant.taskdefs.CompileTask,4,5,0,6,21,0,0,6,4,0.33333334,87,1.0,0,0.9808916999999999,1.0,1,1,20.5,0,0,,1,0,,3,1.25,0
ant,1.4,org.apache.tools.ant.DefaultLogger,14,1,1,9,34,47,4,5,12,0.82417583,279,1.0,0,0.0,0.30769232,0,0,18.428572,4,1,19,1,2,,6,1.8571428,1
ant,1.4,org.apache.tools.ant.taskdefs.Jikes,2,1,0,5,29,0,0,5,0,0.0,176,1.0,2,0.0,0.6,0,0,85.5,0,0,,1,0,,10,5.0,0
ant,1.4,org.apache.tools.zip.ExtraFieldUtils,8,1,0,4,39,22,1,3,6,0.78571427,377,0.5,0,0.0,0.16666667,0,0,45.875,1,1,203,0,0,,3,1.25,0
ant,1.4,org.apache.tools.ant.types.Mapper,11,3,0,11,38,11,3,8,10,0.68333334,287,1.0,3,0.75,0.28787878,1,1,24.545454,1,1,1,1,0,,3,1.9090909,0
ant,1.4,org.apache.tools.ant.taskdefs.Sleep,10,3,0,2,21,21,0,2,9,0.6,135,1.0,0,0.8043478000000001,0.4,1,1,12.0,2,1,217,0,0,,1,0.9,0
ant,1.4,org.apache.tools.ant.taskdefs.Parallel$TaskThread,3,2,0,2,5,0,1,2,2,0.75,31,1.0,2,0.9591837,0.5,0,0,8.0,,0,,,0,,1,0.6666667,0
ant,1.4,org.apache.tools.ant.types.EnumeratedAttribute,5,1,11,21,11,8,20,1,5,0.75,59,1.0,0,0.0,0.7,0,0,10.6,0,0,,1,0,,5,1.6,0
ant,1.4,org.apache.tools.ant.AntClassLoader$ResourceEnumeration,4,1,0,2,8,0,1,2,2,0.25,75,1.0,1,0.0,0.5,0,0,16.75,,0,,,0,,3,1.5,0
ant,1.4,org.apache.tools.tar.TarBuffer,21,1,0,2,35,38,2,0,17,0.6318182,617,0.8181818000000001,0,0.0,0.2936508,0,0,27.857143,0,0,,1,0,,3,0.85714287,0
ant,1.4,org.apache.tools.ant.IntrospectionHelper$16,2,1,0,4,5,0,1,4,1,0.5,29,1.0,1,0.0,0.5833333,0,0,12.5,,0,,,0,,1,0.5,0
ant,1.4,org.apache.tools.ant.taskdefs.Copyfile,6,3,0,5,21,1,0,5,6,0.7,136,1.0,0,0.88095236,0.41666666,2,2,21.0,0,0,,1,0,,1,0.8333333,0
ant,1.4,org.apache.tools.ant.types.Commandline$Argument,6,1,0,17,10,0,16,2,6,0.6,51,1.0,1,0.0,0.36666667,0,0,7.166666499999999,,0,,,0,,1,0.8333333,0
ant,1.4,org.apache.tools.ant.taskdefs.Copy,20,3,1,16,74,92,1,15,14,0.8245614,720,1.0,2,0.66071427,0.225,2,2,34.25,6,2,63,1,0,,13,1.95,2
ant,1.4,org.apache.tools.ant.taskdefs.Parallel,3,3,0,5,22,0,1,5,3,0.0,149,1.0,0,0.94871795,0.6666667,0,0,48.333332,1,1,179,0,0,,1,0.6666667,0
ant,1.4,org.apache.tools.ant.taskdefs.Exit,4,3,0,5,12,0,0,5,4,0.33333334,48,1.0,0,0.925,0.75,0,0,10.75,1,1,9,1,0,,1,0.75,2
ant,1.4,org.apache.tools.ant.util.IdentityMapper,4,1,0,2,5,6,1,1,4,2.0,16,0.0,0,0.0,0.875,0,0,3.0,0,0,,1,0,,1,0.75,0
ant,1.4,org.apache.tools.ant.taskdefs.compilers.JavacExternal,2,2,0,6,11,1,1,5,2,2.0,37,0.0,0,0.9583333,1.0,0,0,17.5,2,1,82,0,0,,1,0.5,0
ant,1.4,org.apache.tools.ant.IntrospectionHelper$6,2,1,0,3,6,0,1,3,1,0.5,30,1.0,1,0.0,0.5833333,0,0,13.0,,0,,,0,,1,0.5,0
ant,1.4,org.apache.tools.ant.taskdefs.Tstamp,3,3,0,6,17,0,1,6,3,0.0,91,1.0,0,0.94871795,1.0,0,0,29.0,2,1,46,1,0,,1,0.6666667,0
ant,1.4,org.apache.tools.ant.types.FilterSetCollection,5,1,0,5,13,0,4,1,5,0.0,69,1.0,0,0.0,0.53333336,0,0,12.6,1,1,125,0,0,,3,1.2,0
ant,1.4,org.apache.tools.ant.types.ZipScanner,6,2,0,3,11,13,2,1,6,0.8,68,1.0,0,0.92424244,0.44444445,1,5,10.166667,0,0,,1,0,,3,1.5,0
ant,1.4,org.apache.tools.ant.taskdefs.SQLExec$Transaction,5,1,0,2,16,0,1,2,3,0.33333334,89,1.0,1,0.0,0.33333334,0,0,16.2,,0,,,0,,1,0.8,0
ant,1.4,org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter$RmicFileNameMapper,4,1,0,4,35,4,1,4,3,0.6666667,373,1.0,1,0.0,0.6666667,0,0,92.0,,0,,,0,,15,4.25,0
ant,1.4,org.apache.tools.ant.taskdefs.Javac,50,4,1,24,82,1091,11,14,47,0.9591837,646,1.0,4,0.61417323,0.21428572,3,3,11.5,5,3,142,1,0,,7,1.3,1
ant,1.4,org.apache.tools.ant.TaskAdapter,5,3,0,7,19,4,4,4,4,0.75,151,0.0,0,0.902439,0.4,1,1,28.8,1,1,15,1,0,,1,0.8,0
ant,1.4,org.apache.tools.ant.NoBannerLogger,4,2,0,3,16,0,0,3,4,0.33333334,59,1.0,0,0.84210527,0.875,1,1,13.5,0,0,,1,0,,5,1.75,0
ant,1.4,org.apache.tools.ant.UnknownElement,8,3,0,12,38,4,3,10,6,0.52380955,243,1.0,1,0.84090906,0.35,1,4,29.0,5,3,85,1,3,,3,1.375,0
ant,1.4,org.apache.tools.ant.taskdefs.GenerateKey,14,3,0,7,33,65,0,7,14,0.9102564000000001,404,1.0,1,0.74,0.5952381,2,3,27.0,0,0,,1,0,,2,1.0,1
ant,1.4,org.apache.tools.ant.taskdefs.condition.ConditionBase$ConditionEnumeration,4,1,0,5,12,0,1,5,2,0.0,70,1.0,1,0.0,0.5833333,0,0,16.0,,0,,,0,,2,0.75,0
ant,1.4,org.apache.tools.zip.UnixStat,0,1,0,1,0,0,1,0,0,2.0,7,0.0,0,0.0,0.0,0,0,0.0,1,1,113,0,0,,0,0.0,0
ant,1.4,org.apache.tools.mail.MailPrintStream,5,4,0,1,9,10,1,0,3,0.75,81,0.0,0,0.9245283000000001,0.44,2,2,15.0,0,0,,1,0,,5,2.0,0
ant,1.4,org.apache.tools.tar.TarOutputStream,15,3,0,3,37,41,1,2,14,0.6964286,437,0.75,1,0.45454547,0.31111112,1,2,27.333334000000004,0,0,,1,0,,1,0.8,0
ant,1.4,org.apache.tools.ant.taskdefs.AntStructure,10,3,0,7,60,41,0,7,3,0.9,748,0.6,0,0.8043478000000001,0.2857143,0,0,72.8,4,1,141,1,0,,7,2.1,1
ant,1.4,org.apache.tools.ant.taskdefs.Execute$MacCommandLauncher,2,3,0,4,8,1,1,4,1,2.0,40,0.0,0,0.75,0.6,1,1,19.0,,0,,,0,,1,0.5,0
ant,1.4,org.apache.tools.ant.taskdefs.Javadoc$1,2,1,0,1,4,1,1,1,1,1.0,17,1.0,1,0.0,0.625,0,0,7.0,,0,,,0,,2,1.0,0
ant,1.4,org.apache.tools.ant.IntrospectionHelper$5,2,1,0,3,4,0,1,3,1,0.5,25,1.0,1,0.0,0.5833333,0,0,10.5,,0,,,0,,1,0.5,0
ant,1.4,org.apache.tools.ant.util.GlobPatternMapper,5,1,0,2,15,0,1,1,4,0.5,137,1.0,0,0.0,0.9,0,0,25.2,0,0,,1,0,,4,1.8,0
ant,1.4,org.apache.tools.ant.taskdefs.Sequential,3,3,0,3,10,0,0,3,3,0.0,32,1.0,0,0.94871795,0.6666667,0,0,9.333333,1,1,92,0,0,,1,0.6666667,0
ant,1.4,org.apache.tools.ant.taskdefs.rmic.RmicAdapter,4,1,0,6,4,6,3,4,4,2.0,4,0.0,0,0.0,0.625,0,0,0.0,3,1,124,0,0,,1,1.0,1
ant,1.4,org.apache.tools.ant.util.FileUtils,16,1,0,7,78,118,5,3,12,0.8888889000000001,745,0.6666667,0,0.0,0.41111112,0,0,45.375,4,2,504,0,0,,22,3.125,0
ant,1.4,org.apache.tools.ant.Launcher,7,1,0,2,52,19,0,2,2,0.9444444,412,0.0,0,0.0,0.16666667,0,0,57.42856999999999,1,1,200,0,0,,6,3.0,0
ant,1.4,org.apache.tools.ant.taskdefs.MatchingTask,14,3,12,20,41,0,13,7,13,0.46153846,174,1.0,1,0.74,0.39285713,0,0,11.285714,1,1,14,1,0,,6,1.5,0
ant,1.4,org.apache.tools.ant.FileScanner,13,1,0,5,13,78,5,0,13,2.0,13,0.0,0,0.0,0.32692307,0,0,0.0,0,0,,1,0,,1,1.0,0
ant,1.4,org.apache.tools.ant.taskdefs.Delete,19,4,0,10,52,27,0,10,17,0.7777778000000001,699,1.0,0,0.8125,0.29824559999999994,3,4,35.36842,4,2,173,1,0,,16,2.3157895,0
ant,1.4,org.apache.tools.mail.SmtpResponseReader,5,1,0,1,18,0,1,0,3,0.5,96,1.0,0,0.0,0.53333336,0,0,17.8,0,0,,1,0,,2,1.0,0
ant,1.4,org.apache.tools.ant.taskdefs.Deltree,4,3,0,3,17,4,0,3,3,0.6666667,152,1.0,0,0.925,0.75,1,1,36.75,0,0,,1,0,,1,0.75,0
ant,1.4,org.apache.tools.ant.taskdefs.condition.ConditionBase$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,,0,,,0,,0,0.0,0
ant,1.4,org.apache.tools.ant.types.PatternSet$NameEntry,8,1,0,8,13,6,7,2,7,0.6785714,115,1.0,1,0.0,0.4375,0,0,12.875,,0,,,0,,5,2.0,0
ant,1.4,org.apache.tools.ant.IntrospectionHelper$17,2,1,0,5,7,0,1,5,1,0.33333334,44,1.0,1,0.0,0.5714286,0,0,19.5,,0,,,0,,1,0.5,0
ant,1.4,org.apache.tools.ant.taskdefs.LogStreamHandler,2,2,0,10,9,1,6,4,2,2.0,31,0.0,0,0.9230769,0.6666667,0,0,14.5,1,1,12,1,0,,1,0.5,0
ant,1.4,org.apache.tools.ant.Constants,0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,,1,0,,0,0.0,0
ant,1.4,org.apache.tools.ant.taskdefs.Execute$Java11CommandLauncher,3,2,0,5,12,3,1,4,1,2.0,48,0.0,0,0.6666667,0.5,1,1,15.0,,0,,,0,,1,0.33333334,0
ant,1.4,org.apache.tools.zip.ZipLong,7,1,0,2,8,0,2,0,7,0.0,147,1.0,0,0.0,0.34285715,1,1,19.857143,1,1,142,0,0,,4,1.0,0
ant,1.4,org.apache.tools.ant.taskdefs.GenerateKey$DistinguishedName,5,1,0,2,22,0,1,1,5,0.9166667,130,1.0,0,0.0,0.6,0,0,24.4,,0,,,0,,3,1.6,0
ant,1.4,org.apache.tools.ant.taskdefs.condition.Condition,1,1,0,9,1,0,8,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1,70,0,0,,1,1.0,1
ant,1.4,org.apache.tools.ant.Main,18,1,0,8,91,123,0,8,3,0.8067227,1400,0.85714287,0,0.0,0.14117648,0,0,76.0,15,4,267,1,1,,7,2.1111112000000003,0
ant,1.4,org.apache.tools.ant.DirectoryScanner,23,1,1,25,52,181,23,2,14,0.73140496,1489,1.0,0,0.0,0.29090908,0,0,63.260868,6,3,34,1,0,,35,6.0869565,0
ant,1.4,org.apache.tools.ant.listener.Log4jListener,9,1,0,7,34,0,0,7,8,0.75,298,0.25,0,0.0,0.5925925999999999,0,0,31.666665999999996,2,1,182,0,0,,5,2.7777777,1
ant,1.4,org.apache.tools.ant.util.FlatFileNameMapper,4,1,0,2,7,6,1,1,4,2.0,20,0.0,0,0.0,0.875,0,0,4.0,0,0,,1,0,,1,0.75,0
ant,1.4,org.apache.tools.ant.BuildListener,7,1,0,11,7,21,10,1,7,2.0,7,0.0,0,0.0,1.0,0,0,0.0,0,0,,1,0,,1,1.0,0
ant,1.4,org.apache.tools.ant.BuildLogger,4,1,0,4,4,6,3,1,4,2.0,4,0.0,0,0.0,0.5,0,0,0.0,0,0,,1,0,,1,1.0,0
ant,1.4,org.apache.tools.ant.taskdefs.Execute,21,1,0,27,78,158,11,17,15,0.73571426,659,0.9285714,5,0.0,0.145,0,0,29.714284999999997,7,4,123,1,1,,7,1.6666666,1
ant,1.4,org.apache.tools.ant.ProjectHelper$DataTypeHandler,5,3,0,9,23,0,2,7,5,0.25,136,1.0,3,0.85714287,0.4,0,0,25.4,,0,,,0,,1,0.6,0
ant,1.4,org.apache.tools.ant.taskdefs.LogOutputStream,7,2,1,7,15,1,6,1,4,0.5833333,92,1.0,1,0.45454547,0.4642857,1,1,11.571428,0,0,,1,0,,1,0.85714287,0
ant,1.4,org.apache.tools.ant.taskdefs.compilers.Jvc,2,2,0,9,19,1,1,8,2,2.0,120,0.0,0,0.9583333,1.0,1,1,59.0,0,0,,1,0,,1,0.5,0
ant,1.4,org.apache.tools.ant.taskdefs.Javadoc$LinkArgument,7,1,0,1,8,11,1,1,7,0.8333333,41,1.0,1,0.0,0.31428573,0,0,4.285714,,0,,,0,,1,0.85714287,0
ant,1.4,org.apache.tools.ant.taskdefs.Jar,14,5,2,12,64,69,2,10,5,0.8076923,531,1.0,2,0.9057970999999999,0.24603175,2,7,36.642857,7,2,299,1,0,,6,1.3571428,0
ant,1.4,org.apache.tools.ant.XmlLogger$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,,0,,,0,,0,0.0,0
ant,1.4,org.apache.tools.ant.ExitException,2,5,0,1,7,0,1,0,2,0.0,20,1.0,0,0.9285714,0.75,0,0,8.5,1,1,76,0,0,,1,0.5,0
ant,1.4,org.apache.tools.ant.taskdefs.ManifestException,1,3,0,4,2,0,4,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,1,1,73,0,0,,0,0.0,0
ant,1.4,org.apache.tools.ant.taskdefs.Zip$WhenEmpty,2,2,0,2,3,1,1,1,2,2.0,20,0.0,0,0.8888889000000001,1.0,1,1,9.0,,0,,,0,,1,0.5,0
ant,1.4,org.apache.tools.ant.ProjectComponent,5,1,2,59,7,0,59,1,5,0.0,33,1.0,1,0.0,0.45,0,0,5.4,1,1,109,0,0,,2,1.0,0
ant,1.4,org.apache.tools.ant.taskdefs.Rmic,44,4,0,19,91,802,6,14,40,0.94369644,724,0.94736844,2,0.6446281,0.15681818,3,3,15.022727,7,2,533,1,1,,7,1.4090909,0
ant,1.4,org.apache.tools.ant.taskdefs.ExecuteWatchdog,8,1,0,6,25,0,5,1,7,0.6,169,1.0,0,0.0,0.41666666,0,0,19.5,0,0,,1,0,,7,1.875,0
ant,1.4,org.apache.tools.ant.taskdefs.compilers.Kjc,4,2,0,10,25,6,1,9,2,1.0,183,0.0,0,0.88461536,0.5,0,0,44.5,1,1,162,0,0,,9,2.75,0
ant,1.4,org.apache.tools.ant.BuildEvent,11,2,0,12,15,13,9,4,11,0.75,97,1.0,3,0.2,0.22077923,0,0,7.272727499999999,0,0,,1,0,,1,0.72727275,0
ant,1.4,org.apache.tools.ant.taskdefs.compilers.Jikes,2,2,0,9,24,1,1,8,2,2.0,222,0.0,0,0.9583333,1.0,1,1,110.0,1,1,16,1,0,,1,0.5,0
ant,1.4,org.apache.tools.ant.taskdefs.rmic.KaffeRmic,3,2,0,7,19,3,1,6,2,1.0,96,0.0,0,0.8666666999999999,0.5,0,0,30.666665999999996,3,2,130,0,0,,1,0.6666667,1
ant,1.4,org.apache.tools.ant.taskdefs.DependSet,6,4,0,8,34,0,0,8,6,0.6,493,1.0,0,0.939759,0.5555555999999999,1,1,80.5,2,2,319,0,0,,1,0.8333333,2
ant,1.4,org.apache.tools.ant.taskdefs.Cvs,15,3,0,15,54,59,0,15,15,0.88095236,398,1.0,1,0.7254901999999999,0.37333333,0,0,24.733334,2,2,52,1,0,,3,1.3333334,1
ant,1.4,org.apache.tools.ant.taskdefs.Echo$EchoLevel,2,2,0,2,3,1,1,1,2,2.0,28,0.0,0,0.8888889000000001,1.0,1,1,13.0,,0,,,0,,1,0.5,0
ant,1.4,org.apache.tools.ant.ProjectHelper$AbstractHandler,5,2,5,6,16,0,5,1,4,0.5,76,1.0,1,0.7777778000000001,0.34285715,0,0,13.8,,0,,,0,,1,0.8,0
ant,1.4,org.apache.tools.zip.AsiExtraField,20,1,0,4,42,130,0,4,18,0.7368420999999999,376,1.0,1,0.0,0.28421053,0,0,17.45,1,1,366,0,0,,3,1.15,0
ant,1.4,org.apache.tools.ant.taskdefs.Move,5,4,0,10,42,10,0,10,1,2.0,481,0.0,0,0.95238096,0.6,4,6,95.2,4,2,131,1,0,,15,5.2,1
ant,1.4,org.apache.tools.zip.ZipShort,7,1,0,6,8,0,6,0,7,0.0,89,1.0,0,0.0,0.42857143,1,1,11.571428,1,1,138,0,0,,4,1.0,0
ant,1.4,org.apache.tools.ant.Launcher$1,2,1,0,1,4,1,1,0,1,2.0,9,0.0,0,0.0,0.6666667,0,0,3.5,,0,,,0,,1,0.5,0
ant,1.4,org.apache.tools.ant.taskdefs.Chmod,16,5,0,13,55,26,0,13,14,0.5777778,275,1.0,1,0.8770492,0.390625,3,6,16.0,5,3,43,1,0,,5,1.375,1
ant,1.4,org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter,11,1,8,22,86,15,8,14,4,0.7285714,887,1.0,7,0.0,0.26666668,0,0,77.72726999999999,7,3,116,1,1,,22,4.6363635,1
ant,1.4,org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory,3,1,0,12,20,3,1,11,1,2.0,165,0.0,0,0.0,0.44444445,0,0,54.0,4,1,20,1,0,,1,0.6666667,1
ant,1.4,org.apache.tools.ant.DesirableFilter,2,1,0,0,6,1,0,0,2,2.0,63,0.0,0,0.0,0.6666667,0,0,30.5,2,1,15,1,0,,11,5.5,0
ant,1.4,org.apache.tools.ant.taskdefs.Copydir,8,4,0,7,35,4,0,7,7,0.71428573,265,1.0,0,0.91764706,0.46875,3,3,31.375,0,0,,1,0,,5,1.375,0
ant,1.4,org.apache.tools.ant.types.Reference,5,1,0,19,12,4,17,2,5,0.25,55,1.0,0,0.0,0.53333336,0,0,9.8,1,1,2,1,0,,1,0.6,0
ant,1.4,org.apache.tools.mail.MailMessage,27,1,0,3,63,297,1,2,10,0.77884614,527,0.0,2,0.0,0.37962964,0,0,18.222220999999998,0,0,,1,0,,11,1.4444443999999999,0
ant,1.4,org.apache.tools.zip.ZipOutputStream,17,4,0,7,81,40,4,3,10,0.8214286,1159,0.9047619,8,0.516129,0.25,2,4,65.94118,3,1,684,0,0,,2,0.9411765,0
ant,1.4,org.apache.tools.ant.IntrospectionHelper$NestedStorer,1,1,0,2,1,0,2,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,,0,,,0,,1,1.0,0
ant,1.4,org.apache.tools.ant.taskdefs.Untar,5,3,0,9,43,0,0,9,5,0.6666667,276,1.0,0,0.902439,0.53333336,2,3,53.6,3,2,38,1,0,,1,0.8,0
