@relation poi-3.0-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Defective {N,Y}

@data
7,1,0,8,21,9,2,6,7,0.833333,207,1,5,0,0.571429,0,0,27.714286,2,1,Y
5,3,0,4,13,10,2,2,4,1.25,40,0,0,0.92,0.4,1,1,6.8,1,0.4,N
5,2,0,5,7,6,4,1,5,2,46,0,0,0.769231,0.7,1,1,8.2,2,1,Y
11,2,0,7,21,35,2,5,9,0.8,107,0.5,0,0.55,0.257576,1,4,8.545455,2,0.9091,Y
9,2,0,5,13,36,2,3,9,1.125,59,0,0,0.3,0.259259,0,0,5.333333,1,0.7778,N
16,1,0,20,55,0,9,14,14,0.5,453,1,3,0,0.198864,0,0,27.0625,6,1.0625,Y
10,2,0,6,18,27,2,5,10,0.833333,104,0.75,0,0.466667,0.28,1,2,9,1,0.8,Y
7,1,0,6,16,9,5,1,3,1.164242,1460,0.003636,0,0,0.190476,0,0,168.285714,2,1.2857,Y
1,1,0,1,2,0,1,0,0,2,6,0,0,0,1,0,0,3,0,0,N
9,2,1,6,32,0,2,4,9,0.125,172,0,0,0.533333,0.351852,1,1,18,4,1.1111,Y
6,3,0,5,9,15,2,3,5,1.2,31,0,0,0.851852,0.333333,0,0,4,1,0.6667,N
26,1,3,11,42,325,10,1,22,1.04,693,0,0,0,0.544872,0,0,25.461538,10,1.9615,Y
5,3,0,4,6,0,3,1,5,2,35,0,0,0.777778,0.466667,0,0,6,1,0.8,Y
6,1,49,51,56,15,51,46,6,1.2,923,1,0,0,0.666667,0,0,152.5,1,0.8333,N
3,1,0,3,5,3,3,0,2,2,43,0,0,0,0.5,0,0,13.333333,1,0.6667,Y
3,1,0,7,10,0,5,2,3,0.25,83,1,0,0,0.666667,0,0,26,1,0.6667,Y
12,2,0,13,34,32,8,5,11,1.034091,323,0.125,0,0.633333,0.35,1,5,24.583333,14,2,Y
16,3,0,4,52,82,1,3,14,0.266667,416,1,0,0.782609,0.1875,2,7,24.8125,3,1.1875,N
11,2,0,6,20,35,2,4,9,0.8,112,0.5,0,0.55,0.257576,1,4,9,2,1.0909,Y
4,2,0,5,11,4,1,4,2,0.833333,108,1,1,0.5,0.4,1,1,25.5,3,1.25,Y
26,2,1,214,54,111,212,3,25,0.552,595,0.8,0,0.264706,0.288462,1,1,21.5,7,1.6923,Y
6,3,0,5,9,15,2,3,5,1.2,31,0,0,0.875,0.333333,1,1,4,1,0.6667,N
8,4,4,11,16,22,11,0,8,0.428571,66,1,0,0.809524,0.35,1,1,7.125,2,0.75,N
4,3,0,3,7,6,1,2,4,1.333333,18,0,0,0.96,0.5,1,3,3.25,1,0.25,Y
8,3,0,5,15,26,4,1,7,0.857143,295,0.25,1,0.9,0.342857,1,1,35.375,3,1.125,Y
23,2,0,7,39,0,0,7,21,0.738636,332,0.875,6,0.34375,0.253623,1,4,13.086957,2,0.9565,Y
5,3,0,3,7,4,3,0,5,0.5,29,1,0,0.944444,0.6,0,0,4.6,1,0.2,N
4,1,0,7,17,0,2,5,3,0,116,1,0,0,0.5,0,0,27.75,2,1.25,N
8,1,0,133,166,24,1,133,5,0.714286,1000,0.5,0,0,0.234375,0,0,123.75,126,17.125,Y
9,2,0,5,13,36,2,3,9,1.125,60,0.333333,0,0.3,0.259259,0,0,5.333333,1,0.7778,N
19,2,0,8,35,77,1,7,17,0.759259,304,0.833333,1,0.392857,0.254386,1,4,14.684211,2,0.9474,Y
5,2,0,8,16,10,4,4,5,2,50,0,0,0.555556,0.5,0,0,9,1,0.8,N
36,1,0,28,144,104,5,24,27,0.846429,1294,0.4375,5,0,0.124074,0,0,34.5,18,2.7778,Y
5,1,0,8,24,2,0,8,4,0.666667,117,0,1,0,0.36,0,0,21.8,7,2.2,Y
8,1,0,7,17,0,2,5,7,0.571429,134,1,2,0,0.458333,0,0,15.375,3,1.375,Y
30,1,0,3,53,331,3,0,24,0.873563,773,0,0,0,0.391667,0,0,24.566667,6,2.6667,Y
3,1,0,2,21,3,0,2,2,2,112,0,0,0,0.333333,0,0,36.333333,4,2.3333,N
14,1,0,12,42,91,12,0,12,1.076923,458,1,0,0,0.255102,0,0,31.642857,10,2.5714,Y
25,2,0,8,44,108,1,7,23,0.939394,436,0.363636,3,0.323529,0.253333,1,4,15.56,2,0.96,Y
22,2,0,10,34,199,5,5,20,0.714286,331,0.75,0,0.354839,0.227273,1,4,13.863636,7,1.9091,Y
4,3,0,3,6,6,1,2,3,1.333333,16,0,0,0.923077,0.625,1,2,2.75,1,0.5,N
13,2,0,8,29,34,3,5,13,0.854167,179,0.5,0,0.612903,0.323077,1,5,12.461538,1,0.9231,Y
9,2,0,5,13,36,2,3,9,1.125,62,0,0,0.3,0.259259,0,0,5.666667,1,0.7778,Y
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,N
12,2,0,6,22,44,2,4,10,0.757576,123,0.666667,0,0.52381,0.316667,1,4,9,2,0.9167,Y
11,2,0,7,21,35,2,5,9,0.8,107,0.5,0,0.55,0.257576,1,4,8.545455,2,0.9091,Y
10,2,0,4,13,3,2,3,9,0.851852,83,0.333333,0,0.5,0.228571,1,2,7,2,0.9,N
6,1,5,23,30,15,6,22,3,2,207,0,0,0,0.333333,0,0,33.5,7,2.5,N
10,2,0,6,19,39,2,4,8,0.833333,91,0.5,0,0.578947,0.32,1,4,7.9,2,0.9,Y
16,2,0,9,39,62,4,5,14,0.853333,285,0.4,0,0.44,0.223214,1,4,16.5,3,1.3125,Y
7,2,0,4,8,21,2,3,7,1.166667,32,0.5,0,0.583333,0.314286,1,2,3.285714,1,0.7143,N
3,1,0,37,9,1,36,1,2,0.5,37,1,0,0,0.5,0,0,11,2,0.6667,Y
4,5,0,2,8,6,1,1,4,2,20,0,0,1,0.666667,0,0,4,0,0,N
29,2,0,7,49,298,2,5,27,0.767857,476,0.833333,0,0.289474,0.172414,1,4,15.206897,8,2.1379,Y
17,2,0,8,33,32,1,7,15,0.8125,243,0.571429,2,0.423077,0.254902,1,4,12.882353,2,0.9412,Y
7,1,0,17,51,3,0,17,6,0.083333,282,1,1,0,0.303571,0,0,39,6,1.8571,Y
11,2,0,6,20,35,2,4,9,0.8,113,0,0,0.55,0.257576,1,4,9.090909,2,1.0909,Y
0,1,0,2,0,0,2,0,0,2,10,0,0,0,0,0,0,0,0,0,Y
7,3,0,5,17,0,2,3,6,0.888889,116,0.333333,0,0.772727,0.357143,1,5,15.142857,1,0.7143,N
9,1,0,11,43,28,0,11,6,0.6875,416,1,0,0,0.333333,0,0,45,13,3.2222,N
7,1,0,4,26,0,1,3,5,0.083333,118,1,2,0,0.428571,0,0,15.571429,4,1.4286,Y
6,1,0,7,16,1,1,6,4,0.833333,145,0.333333,2,0,0.5,0,0,22.166667,6,1.6667,N
5,3,0,4,17,10,2,2,4,1.25,52,0,0,0.933333,0.4,1,1,9.2,1,0.4,N
2,1,0,8,37,1,2,6,2,2,139,0,0,0,0.5,0,0,68.5,2,1,Y
3,1,0,1,10,3,1,0,3,2,244,0,0,0,0.416667,0,0,80.333333,10,5.6667,N
5,2,0,16,41,6,1,16,2,0.75,181,1,2,0.555556,0.55,1,1,34.8,3,1.2,Y
18,2,0,7,40,103,2,5,16,0.848739,301,0,1,0.407407,0.311111,1,4,15.333333,2,1.2222,Y
1,6,0,7,2,0,6,1,1,2,6,0,0,1,1,0,0,5,0,0,N
47,2,0,9,63,167,3,6,45,0.871739,741,0.95,12,0.196429,0.251773,1,4,14.340426,3,1.0213,Y
7,1,0,12,29,1,7,6,1,0,257,1,1,0,0.514286,0,0,35.571429,2,0.7143,Y
4,4,0,4,8,6,3,1,4,2,20,0,0,1,0.666667,0,0,4,0,0,N
57,2,0,15,87,1362,14,7,17,0.927083,1806,1,1,0.25,0.265306,1,7,30.473684,19,2.5263,Y
6,1,0,4,22,0,1,3,0,0.333333,163,1,0,0,0.5,0,0,25.666667,5,2.3333,N
11,1,0,5,21,9,2,3,11,0.25,92,1,0,0,0.454545,0,0,7.181818,1,0.6364,N
19,2,0,6,30,95,1,5,17,0.777778,318,0.833333,0,0.392857,0.305263,1,4,15.421053,2,0.9474,Y
23,2,0,8,41,0,1,7,21,0.830579,349,0.636364,5,0.34375,0.217391,1,4,13.695652,2,0.9565,Y
5,3,0,4,13,10,2,2,4,1.25,40,0,0,0.92,0.4,1,1,6.8,1,0.4,N
6,3,0,5,10,15,2,3,5,1.2,31,0,0,0.875,0.333333,1,1,4,1,0.6667,N
5,1,0,2,6,0,1,1,5,0.583333,43,1,2,0,0.4,0,0,7,1,0.8,N
6,3,0,5,9,15,2,3,5,1.2,31,0,0,0.851852,0.333333,0,0,4,1,0.6667,N
1,1,0,0,2,0,0,0,0,2,4,0,0,0,1,0,0,3,0,0,N
1,5,2,8,8,0,5,3,1,2,32,0,0,1,1,0,0,31,0,0,N
8,2,0,5,15,28,1,4,6,1.142857,60,0,0,0.647059,0.325,1,4,6.375,2,0.875,Y
9,2,0,11,27,6,6,5,9,0.875,180,0.333333,0,0.703704,0.355556,1,5,18.666667,2,1.1111,Y
22,2,0,6,36,197,2,4,20,0.843537,310,0.857143,0,0.354839,0.25,1,3,12.772727,6,1.6364,Y
17,2,0,7,32,64,1,6,15,0.75,270,0.8,0,0.423077,0.218487,1,4,14.588235,2,0.9412,Y
10,3,0,6,13,3,2,4,10,0.722222,69,0.5,0,0.466667,0.3,1,2,5.7,1,0.8,Y
31,2,6,16,55,133,9,8,30,0.740741,573,0.888889,3,0.205882,0.193548,1,2,17.193548,5,1,Y
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.4,0,0,0,1,1,Y
0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,N
8,2,0,10,61,22,4,7,6,0.642857,725,1,0,0,0.196429,0,0,89.375,54,7.75,Y
9,1,0,10,9,36,7,4,9,2,9,0,0,0,0.314815,0,0,0,1,1,N
43,1,0,7,90,0,5,2,41,1.001035,397,0.043478,1,0,0.302326,0,0,7.162791,5,1.2093,Y
18,2,0,7,33,99,1,6,16,0.815126,228,0.857143,1,0.407407,0.259259,1,4,11.277778,2,0.9444,Y
9,2,0,9,17,30,3,7,6,0.75,55,1,1,0.529412,0.407407,1,1,5,1,0.8889,N
4,1,0,11,16,6,0,11,4,2,83,0,0,0,0.25,0,0,19.75,1,0.75,N
10,1,0,14,10,45,14,0,10,2,10,0,0,0,0.4,0,0,0,1,1,N
7,1,0,2,8,9,2,0,7,0.966667,59,0.6,0,0,0.357143,0,0,6,1,0.8571,N
2,3,0,3,4,1,1,2,2,2,12,0,0,1,0.625,0,0,4.5,0,0,N
9,2,0,5,13,36,2,3,9,1.125,58,0,0,0.3,0.259259,0,0,5.333333,1,0.7778,N
6,1,0,7,22,3,1,6,6,0.75,111,1,2,0,0.333333,0,0,16.833333,1,0.8333,Y
25,2,0,8,40,106,2,6,25,0.753788,452,0.909091,7,0.115385,0.155556,0,0,16.64,8,1.32,Y
8,1,0,2,12,8,0,2,7,0.821429,129,0.083333,0,0,0.642857,0,0,13.625,1,0.625,Y
5,2,0,17,48,6,1,17,2,0.916667,439,0.666667,2,0.555556,0.55,1,1,86.2,4,1.4,Y
11,2,0,6,21,43,2,4,9,0.9,102,0.333333,0,0.55,0.257576,1,4,8,2,0.9091,Y
21,2,0,9,45,92,1,8,19,0.92,370,0.4,2,0.366667,0.190476,1,4,15.904762,2,0.9524,Y
4,4,0,3,8,6,2,1,4,2,20,0,0,1,0.666667,0,0,4,0,0,N
11,1,0,5,21,9,2,3,11,0.25,92,1,0,0,0.454545,0,0,7.181818,1,0.6364,N
2,1,0,4,7,0,1,3,2,0,46,1,1,0,0.75,0,0,21.5,2,1,N
11,2,0,6,22,35,1,5,9,0.8,122,0.5,0,0.55,0.309091,1,4,9.909091,2,0.9091,Y
2,1,0,3,15,1,0,3,2,2,56,0,0,0,0.5,0,0,27,1,0.5,N
9,2,0,5,13,36,2,3,9,1.125,64,0,0,0.3,0.259259,0,0,5.888889,1,0.7778,N
10,2,0,5,14,45,2,3,10,1.111111,67,0.333333,0,0.272727,0.25,0,0,5.4,1,0.8,Y
5,3,4,5,7,4,5,0,5,0.5,29,1,0,0.944444,0.6,0,0,4.6,1,0.2,N
0,1,0,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,N
3,1,0,4,4,3,1,3,3,2,7,0,0,0,0.833333,0,0,1.333333,1,0.6667,Y
