@relation jedit-4.0-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Defective {N,Y}

@data
6,8,0,10,22,15,1,10,4,2,128,0,0,0.994206,0.333333,1,7,20.333333,5,2.1667,N
12,6,0,7,39,28,3,6,1,0.397727,573,1,2,0.983655,0.5,1,3,45.416667,2,1.1667,Y
14,7,0,28,108,69,3,28,8,0.869231,732,1,2,0.98048,0.174603,0,0,50.571429,9,2.1429,Y
2,2,0,2,6,1,1,2,2,2,85,0,0,0.875,0.625,0,0,41.5,5,2.5,N
5,6,0,5,28,0,2,4,1,0.708333,337,1,0,0.993994,0.5,2,4,64,3,1.6,Y
2,2,0,1,4,1,0,1,2,2,16,0,0,0.75,0.75,1,1,7,2,1,N
2,8,0,11,33,1,3,11,2,2,206,0,0,0.998836,0.75,2,4,102,16,8,N
8,5,0,3,33,28,1,2,7,2,143,0,0,0.992974,0.5,1,1,16.875,3,1.125,Y
7,1,0,36,7,21,36,0,7,2,7,0,0,0,0.52381,0,0,0,1,1,N
8,6,0,5,31,20,2,4,1,0.761905,119,0.666667,1,0.991018,0.5,4,12,13.5,1,0.75,N
7,1,0,6,20,0,1,5,4,0.703704,347,1,1,0,0.371429,0,0,47.285714,8,3,Y
5,7,0,4,50,2,1,3,4,0.611111,533,1,0,0.993912,0.4,0,0,103.8,7,3,N
5,2,0,5,29,2,1,4,4,0.5625,197,1,0,0.935484,0.466667,1,7,37.6,8,2.2,Y
150,1,0,117,337,10339,93,46,116,0.936533,4593,0.76087,13,0,0.080909,0,0,29.313333,30,3.44,Y
14,2,0,14,95,21,8,9,8,0.692308,973,1,1,0.853333,0.589744,1,6,68.071429,11,2.0714,Y
11,3,0,8,54,0,2,7,10,0.625,541,1,0,0.666667,0.30303,1,4,47.818182,21,5.0909,Y
3,6,0,5,24,1,1,4,1,0.5,371,1,0,0.996988,1,2,4,118.666667,3,1.3333,Y
6,1,0,1,6,15,1,0,6,2,6,0,0,0,0.75,0,0,0,1,1,N
248,4,0,70,482,16336,53,37,193,0.879171,9106,0.775862,10,0.724215,0.076316,3,14,35.483871,29,3.2581,Y
2,2,0,9,6,1,3,6,1,1,54,0,0,0.947368,0.666667,1,2,24.5,1,0.5,N
4,1,1,4,11,6,2,2,4,0.666667,36,1,1,0,0.5,0,0,7.75,2,1,N
11,6,0,12,63,27,8,8,1,0.775,559,1,0,0.984871,0.363636,0,0,49.090909,9,1.6364,N
2,2,0,8,8,1,1,7,1,2,50,0,0,0.947368,0.625,1,1,24,1,0.5,N
3,1,0,9,19,3,0,9,2,1,54,1,0,0,0.333333,0,0,16.666667,3,1.3333,Y
6,1,3,31,14,7,31,1,6,0.6,49,1,1,0,0.583333,0,0,6.833333,1,0.8333,Y
14,6,0,11,77,51,5,10,1,0.817308,516,1,1,0.980741,0.5,4,12,35.285714,3,1.4286,N
3,7,0,5,27,3,1,5,3,1,110,1,0,0.996947,0.666667,0,0,35.333333,1,0.6667,N
39,7,0,28,155,517,7,26,8,0.828008,1788,0.892857,5,0.94775,0.210526,4,8,44.128205,14,2.1282,Y
3,2,0,5,11,0,1,4,0,0,87,0,1,0.777778,0.444444,1,2,27.333333,7,3,N
9,1,0,4,18,0,4,1,8,1.015625,368,0.104167,17,0,0.40625,0,0,34.555556,2,1,N
5,2,0,7,24,0,1,6,3,0.625,99,1,0,0.636364,0.6,0,0,18.4,4,1.4,N
21,1,0,14,53,0,9,7,21,0.492857,1726,1,3,0,0.251701,0,0,80.857143,31,8.5714,Y
1,1,0,10,2,0,9,1,1,2,12,0,0,0,1,0,0,9,0,0,N
4,5,0,6,16,0,4,5,2,0.5,54,1,1,0.995856,0.416667,0,0,12,2,1,N
