@relation jedit-4.1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Defective {N,Y}

@data
4,3,0,8,12,0,2,6,4,0.625,182,1,1,0.833333,0.325,1,4,42.5,12,3.5,N
23,6,0,8,74,217,4,7,6,0.842975,521,0.909091,3,0.96875,0.166008,3,4,21.173913,8,1.9565,Y
3,2,0,14,10,3,5,9,2,2,71,0,0,0.9,0.6,1,1,22.666667,1,0.6667,N
47,1,0,101,173,1049,88,23,41,0.949275,2031,0.222222,1,0,0.118012,0,0,42.021277,16,3.7021,Y
1,1,0,32,1,0,32,1,1,2,1,0,0,0,1,0,0,0,1,1,N
4,1,0,6,16,0,5,1,3,1.095238,218,1,0,0,0.333333,0,0,51.75,62,20.5,Y
2,2,0,8,8,1,1,7,1,2,50,0,0,0.947368,0.625,1,1,24,1,0.5,N
21,5,0,36,139,74,23,21,14,0.566667,785,1,5,0.970282,0.206349,1,1,36.095238,29,3.2381,Y
8,6,0,6,31,20,4,4,1,0.761905,121,0.666667,1,0.991111,0.5,4,12,13.75,1,0.75,N
6,1,11,31,13,9,31,1,6,0.4,45,1,1,0,0.583333,0,0,6.333333,1,0.8333,N
14,6,0,14,87,51,5,13,1,0.817308,497,1,1,0.980938,0.5,4,12,33.928571,3,1.4286,Y
3,7,0,5,27,3,1,5,3,1,110,1,0,0.99696,0.666667,0,0,35.333333,1,0.6667,Y
4,2,0,2,6,0,2,0,3,2,83,0,0,0.842105,0.5625,1,11,19.75,3,1.25,N
22,1,0,29,95,137,9,22,16,0.785714,1219,0.666667,2,0,0.209524,0,0,54.136364,14,2.0455,Y
5,2,0,6,13,4,4,3,4,0.875,52,0.25,0,0.5,0.5,1,1,8.6,1,0.6,N
7,5,0,15,59,5,4,15,2,0.633333,389,1,1,0.990895,0.371429,0,0,53.857143,8,2,N
4,2,0,7,20,0,1,6,3,0,79,1,0,0.7,0.5,1,1,18.5,3,1.25,N
14,1,0,8,32,29,6,7,11,0.653846,485,1,3,0,0.223214,0,0,33.071429,8,3.5,Y
1,1,0,10,2,0,9,1,1,2,12,0,0,0,1,0,0,9,0,0,N
4,5,0,6,17,0,4,5,2,0.5,61,1,1,0.995856,0.416667,0,0,13.75,2,1,N
27,1,0,7,39,87,3,6,19,0.873932,1342,1,3,0,0.230453,0,0,48.037037,15,3.9259,Y
